business_id,destaque
FljFIiPgwqoLeE12wjosWA,0
l9MreOfCh_G_qDem2LC6gw,0
BTxJv_Ad8bCxYfbC6w3ugA,1
OS5IyYEXgYV9_Z0iS4MkOw,1
WBD4KaMGIJNNvFMAAHkaog,0
RzKR1EMiXF7ImgX0Lj_QGg,1
FpegpWvdtM7KQ4HIP40rDw,1
Z8TuLdk0AOAdlDRSGAa6Kw,0
PrJ3uzXu8qhXsQFDXcZtPQ,1
9rvh1Ij7G8sDK8EDb3iUNw,0
4GqCDXliCho7-gNzjYL4Jw,0
BU6B34yvJxJO9Aqux9Njbg,1
tsavEEwk7kvYMl4l4enYAA,1
jrkzgoLCvk_IRw5e-3Zyrw,0
al2-oxwySoXgQpejsG2HtQ,1
aPIowUY3jp8ZGTlFoAMw_Q,0
Vl7knG5rR45zT97JdkCmMQ,0
ikqiyhavHyXMnk26lWg36g,1
WnRqXZN_tR058EufqS1kAw,1
j1yBqI57HIyVP_e1N374cQ,1
Qr6KiVgv7CklIc0J3EKMCQ,0
R8X2YQzLNJiZFERVEQsKyQ,1
vUczj8SVTJ8bKIjZ7yKsvQ,1
JaCVVKVoKnAsk6_DHwKTTA,1
3XtB54REsZ402EkPAN-x7w,0
VF-hPSqj5QpAgDFpb_EwGg,0
pM6RUrQNitEA5gG4VBc6Hg,1
ZxwTs6uEDRnC-kNnsrDNsA,1
a9rtIs2HFduGiMLgqbS5IA,1
g5Pw2QDkax6G4D18aYFSrA,0
s7XVRYnDgohSDlwtta5euQ,0
mrDpoxsjDeJDLqqf5qma0w,0
ptlFWGYV5lPiXKFRWlblIw,0
QJhwQcFKtBn8EahP58nh1w,1
IBZ6e3P0OqcPXVjvGlpueQ,1
_qAmhbC7mZpiblBMrhIH7A,0
PM-wrPs592ue3ybuFABv1w,1
QCq7ykXnyMPjb2VL7zzhQQ,1
RBMESPbQp29FnGA5Dpu1Tg,0
lQd8SAaV4zvrcYksLVEa5g,0
CR1sV3ICjh5J15kOeVLJCg,1
AgW4qOrgwMvsmjR3eMSnTw,1
nbMWp-OTNymFSRMaUWlc1A,1
1Z9rGyR3Ld2mtnOTE4pNcg,0
zV_9MraCltzUgNFdiXq7gg,0
zCJlmzMxxpeMyrExSwCo9Q,0
xU3FDgsIu1Vh96-_M3pWjg,1
JG8jaWVwDWWTI9e2xNuCfA,1
dK_jC4m0q0-jKROmihltdw,1
pDKITbL0no7HPHFodv9jTQ,0
p1XLB4zo6sI09Pb4-IA23Q,1
00QYZvYFnQs7Fbp4gYCfgg,0
blQfk3qdp2WaMXEesW8hDg,0
xQLs0A2dzgXgJq6K2U_UUA,1
KEvl2r4m691-ihUnCw_ZVA,0
qBCPeqEGuBos5bGHZyzC3g,0
fK1oj0dk9Bc6KsBk5mMDxg,0
otpEH4lppmNGBykhQ8XnZA,1
XczlQNshayG-GCciSEYKvA,0
yu43uv6TQpz2M2KKnSBGow,1
yex6vCCeLKsnWiNW5aGrLA,0
jZLFHdhD7XDeUT6KZZp8Qw,1
tTGzLJGAceB1-fYjyjo5Eg,0
MTNDAZ5PrnflhmdyKqVJ8w,0
8OXgrxXm45OauJsc0lGRPw,0
fLN3C8h8JeTb8eFuL83O3Q,1
2WjghzMpdgTTQfEM2kFb8A,1
ye4WnwnMd6xWK22AoEa1oQ,1
RpcERS2lOcIjlGWvn9vJtA,0
04HfzvvANCF3hd-yx6ZACw,0
d_NZqSypBaSs-2-r32CWrw,1
QH3tPvfA5w9VyD1TPY3iaQ,1
dYTrq3hQuG4mFbNL-DlfHA,0
phAnmOg4F3x-omCKG_jGSg,1
2UFl9gLOQrSGY2sPu6U-kA,0
Sm-aeWfxpW_iC09T-Tv0Iw,1
htLs5a7fmL0-2hv2dmgV-w,0
TZ0ETV0XkYZbR4EZ5Bka_g,1
Glib1j91T6Vg6gyxR_ROcQ,0
7HUEqrj4aa_u3kl-o-e9_Q,0
RTzTSAbDgbPz-wlWVI04Nw,1
GDV2pNSNwC9OLCzb36Shtg,0
c-bsZL1RUl5CnsDT-x9drA,0
65IxMPJtsgMlG-fCJy7SAg,0
I5tXvU7xf4Og26RIXdclTw,0
Qg4Ou9YwqXf10zxQGrw0sA,0
DF3fGWKavF6E0VSeawkR5A,1
0HCMF7QDMUzVCCJq5xLMJw,0
L7wRuO2lg3Ti8r7bxO7UCA,0
NKEqTNdsNVEEz7HUvcqtEQ,1
sxUQbWFfna2jHmAaXELOuw,0
q-rRku6mFu_lL9iIapX3zQ,1
eV3zhvfHcXud5KvrYdJMZw,0
xGHm4DZdVjo-fLO0EkRXvQ,1
fD6YJV_5pOw7_8KSKmabIQ,1
61NneTSX9CQXftuKmczyMg,0
i2sSSIrgQg1fVjqYXZLvNA,0
5_bFsjjP-QihkLPmbdjFDw,1
_vZ7bHaGCjllogiZ7RH17w,0
EAjX7nW6n3-lurrECDXAWQ,1
56o5I9FAbmYk89dFo1B0Vw,1
hjDe9ndGEdtUREYUTXvqsQ,1
FLymHf2oMu7yqm-tcVcnhA,0
K0gZ9EQrzbVY_S8eY2GNsw,1
EJWbSb7IYXdJP6J-SL8yxg,0
Cgd-CnFBImf38ypxOMfErA,0
RADloW1UROUn4FJFU4JJNg,0
c-N5b3LFflVwPwqwijVwSw,0
J2gYIzlrfotDKNU1B5-LYA,0
P7CQtFeORdYNO2_305rEbw,1
R1j37EgfRLOlXVbLznK8qg,0
-5Np0EVLRVqjKlRwf_GShA,1
75HVFV2yYaaz0qH_KCgyFQ,0
pA44gWen_SoKoLqfiipkvA,0
S2yp22ExErM1wtpUgPC3TQ,1
to3oe-3qmAOJ5hE71k0FNg,1
SnsZFsVf1tQvBCPmhe8gGw,0
gnvQakZxuAud0xEMulfGRA,1
orWh5Pi4vMBqkza2HnMa2Q,0
0gj8bpTF6I6T_C5xyBUafw,0
sRirP65Q7BSg3Lj9FdkKWQ,1
Li7qTVABZBvKzvcNY-oT_w,1
QzC0IbWAKtkpBelrIoaSpQ,1
Cw4CAZ3t7X1S-0svpc4YWQ,0
OFJssYP5-HpAfujsSvecag,1
Y-5miBh-TbUhibSmrSPvQQ,1
xS5Tg_H9GBEyOTWl9JwhvA,0
v_xuLfW7TXBsQctpOuPvQw,1
9jZ9el4v3gWwV2oc5u5kFQ,1
_w4Ph3uyYd6nKtxt_Gp9Iw,1
JTRr4n5ia0VYk8uwP3n1qw,1
qKW2fXmWcrwTF2WHJvj1Qw,0
sm3IeYOz5LlRpi7HXJO6wA,1
c7tlMxrQTaU9Nbya8XWpng,1
nmt9VR8LubDsJDT7QTE3bQ,0
aEE1-U5Aw2JPYqG9fHrLtw,1
aJKkhy6o5mEYZHp363NEyw,0
gpjBp9QsM0YhudR-N3j8EQ,1
lPu95iYeCzkXnKEGmmiicg,0
qLEShJZktG253dxYTG5jYA,1
iIFcMHXGNDz8jbx_4H-xVQ,1
83xQtNti1lQgqWTERfeqcw,0
SGE7nV1RP4vEljuq6dghig,0
bimye3HsYxcRquA9r2c2Og,0
IZzJaZWvw-IUrOLkP09JRQ,0
NuaCgdcjnqnnAUcNhDTkcg,1
O4aaSHOq5x8c4f19Ml0vAQ,0
V35TCgNoosIBZG3HRFQvKA,1
aYGqrw1lJHs8Hw0kHC5TVA,1
33yrrqb7ZuNFg49ZQHraQQ,1
7Rp2yHgW0JR3OrSWNdISKw,1
HmvHMZk8cMBgNChgn8YSfA,1
jt2sroyBXjd5THKS7Nz15Q,0
TpgKIQVCnOq_ujvWbeRAag,1
j7nQl9D3MypukqV_U0QLlg,1
cHIhw4siparWV4yDiScGPg,1
H79GeCeLItbH3X-6j19ldw,0
q9VhMTt0lTnKj39x5yqD0w,1
eH4f7_hN8qzamuXBOvVLdg,0
OmCis6cJ7mVyOpsfI5CIdw,1
70aGCiw6WJ1_GTs1VT5NMQ,0
TKKX9bllRBMzp0NYr441PQ,0
9dGdUs3eVEEyX4yFS8h6tQ,0
VqFOdZveUE6p6cT-dpcknA,0
adavwFv08LXdBcb2-Ohfug,0
nQlEAP941EKh3MNlG0bzwg,0
MqH1eJaXrP9X92AijQi3lw,1
buW2I8VnIkzR0Tc-CWalHA,1
cWtUKKsnEYy1WeR1aEdyMA,0
73xVNJ4lR5NlSJ2XyK-N_w,1
rD2dqycGfsqphoZVpmHkqw,1
7LBVI9euGV3ugO0-efZHvg,1
DT7iqs2I804ECr9p5VFMrA,1
28adZ4lsuUeVB2aWzohK9g,1
ZN7tdU8tgklVNYH0vWHIsA,0
5j-dkDAmSJc5uz7m3fK58g,0
gQQEAJDjwzqyE4DhnN2WIg,0
CzB1vhMuoue3CW3alPsI8A,0
Wf5C8Amv_SlhoYE3_W66WQ,0
odZ_BH9IU8sbblLKAuzK1w,0
8bskEwLJsPe2X3Avixab-Q,0
izyOdHZFeUTHwbu2Yk7Fpg,0
dkH_OxM2YZwmq9GziW28rQ,0
1eitZ6YGZcI5UWlhiJhqgw,1
ZVJZiKijLar0qYsrlnnMPQ,0
Jc3r8deDynTPFzXUCLqYsw,1
DWUc3-XXM6qV-WjGwbgbAw,0
WzleXDgNBtwNo80gn7CgEg,1
p_KC8_d_MQnfJwgzm6Azdw,0
WKcVegcUjAld1S737a_QHw,1
jq1fVIkg0QFVi3c9Bm8q4g,1
F8P-NBcFEA5lr_E3HgZaPA,1
EDmSL51WTSuJEsTWEgIrVQ,1
daC9-bBeKsvi0P2vmGys5g,1
DFU3IUc-Y8OXm6hN9x2e9A,1
d2TU9YLYGjmpqOnrha47YA,1
23VXMGHyYl7piQSPMoGOyg,0
Fgje0saJKZkCByBMj4SlhA,0
7nkZvC61-d4ndiNsdcJ7DA,1
rnt5e8kC0uZblB7csLzYZQ,0
RNDh5Mt54sE1w3Ake4_H1w,0
os9fE0YwboRi9PDZZ7gf2w,0
yY4AjwV13KTk1N6Rp02AhQ,0
YicI6Q2bPIEHoOD3iA4-XA,1
3KG13qMCNegGT9oIxWAAWw,1
zenJd3O02n5RCGqu8CCZnA,0
LNsD1ZHQkHkfNGb2tD-jQg,0
PC67Zz22x3uoB8IPUswDzg,0
qcXZADJKWpT2lgKNTyJRxQ,1
PxPqvu9Mx1Z46RXypnSDnQ,0
HaitQMWyni7ge1OtpLPEhA,0
5bS1qpjoUZvWX-GsMzF-bg,0
EiUPW48FHDWa4a8N3h5yog,0
kKneAwW4uWeDPouT7ftwSQ,0
PqiyDxlN_o7p16xTeVQDEQ,1
mUxL-cC6eyj2fEPQZESIVw,1
IVw01A-NclwTOkYXEoV25Q,1
3303xEy9HODLRZEgFMA49g,0
V370rMxFKIUGOzUupeiVDQ,1
AgumeejSSVoJ0Bdr5Iguww,0
BGwfdMfvujNMRGInOmwdWg,0
u8xmRFdSU2GAB4yHstCYaQ,1
wGqd717jOG7jBjNLqoK8JQ,1
sc9GaupuocNSScOm0J88aA,1
zM4VdWz2ln4eInxQsz33Xw,0
t_HP7NI2DDkaTHiJT5vFGw,0
b7zBV97lGZB2csbkSB32CQ,1
07uibrzIic_u_aLNewpbtA,0
xNKvrHYajbXfFj0MlUPl9g,1
bxTJ7naMCupIwoVzAN8Yhw,1
wzrrUemQ6pUeZRfISnoYbA,1
aWJEgudoVLnxDqleDveNSg,0
frMGezDOAMWnsBTno2WziA,1
qsAyfhsB1-EHRu38JpvPlg,0
A3ZGt3MdwhKMNpi6qNNDMA,1
CeJSK2IMxTxYm64bvHiU5w,0
CR_4bUOlMM40_KIAerg_Xw,1
0_AsanAV3W6g5NwiHMpkUw,1
gmzyzRUaBKRR0RnSrAu1PQ,1
L_oMnnB3R2zgARFXdTHKKw,0
uKcVJ3OqtrzM-3Yd-Y32nQ,1
ROzYKhhSIDZhHOS4u74KFw,0
k2fKijAyvqfrJ6QEMVS-eg,0
9TdwYArOC7368bErl4wtjA,1
u71AgdL2yBW3VpZfCO886w,0
3ffpa2xSDjK4XhF2E-jp1A,1
bVKrAuvOpaImrNRBsVlaSw,1
Kw6VK3ullv1Q3I92DbpL7g,0
HI67KkwhVgXRYts8VO7GCg,0
ejcn3nOqR2Y2w4u_Xj_ZpQ,1
sbZNOhG6nMfai-eEbz_Ncg,1
-cuzw1pcZ_UcdA4Qxc5YYg,1
0sPOBQHlVvuhO1h-1p1ccQ,0
DcA7Rw6VeIkp7YdV9ijaTA,1
SipHumArj5ZIIpltsWwQpQ,1
Q3BUdZTMw8KRd-3QYtTyAg,1
t9rjvNqRNfC0Le316Vegsw,1
Ug705ve-b_E0ztOHsKsgSw,0
jtE4O9Y1YdZAoKfWTtNC3w,0
bSQFQDSwfahDHAqO4s0anA,0
qWWVizgVxBaXXbE8Y-7-qA,0
M_CHn3NM696iFFnn5QAb7w,0
ZogV_sPyn2FSb6nrc3eIng,1
gpb18i6bLxl5feUrJFmxTQ,1
atucAE6Ik182bBViOcgqOw,1
8cusyHsqMhNAsrNSMpzB1A,1
b37cAZyv_Obalo79sdJyVQ,1
585hSb6Cuyp-PFTgrpLEqQ,0
voJstWHmkW8LlivWslUHGg,1
RAfXFeTZBcl61LvDRQ7HtQ,0
-HBJlnZhUEmIwpnyTFgSRA,1
Q6ppkDUSGqNnr_Hsea2xmA,0
C4O-xIlNZN6r0XzqtsVugw,0
8Oe-fb9nSE_dumMzl0B5Eg,1
aAjHCn1tiZR-Nkn2xMiD6A,1
o7io7ITyHfjXOpxIktL0Bg,0
QC1Ctt5CzXNgENy6bKjgBg,1
LfJWwVaIQislyB5rXAZiuA,0
xv_ep9V6nMiyTw_xe1qDlQ,0
AG4_PQLJLJANliALV26urg,0
HrpUTslC8C3icEgaDD6oIw,0
Ec7SE3tA7z6eqSA92x2PzQ,1
5BPv_vAnRp5EKdmacqvrLw,1
JB8-8TtNYX-vLqN7cz-zHA,0
GTlqxvQBw13ScKY23T3gDA,0
p8lcQpcebIN1r7v0wn0fNA,1
9MFcLXNi4pbqHsdrH9giZw,0
UntYhU75-CqypVO8Qin9qw,0
QfpOEjm_Ar9KCdjMyJLJUg,1
zrQYQHawhaolF7muiU6Ckw,0
ZVSGswtLoZLAH9gzRAGf7A,1
-Btu8zliXgeSH4eBm1u9Rw,1
9BZoqNuXs-_j0ozsv27DNg,1
NFFxJQHNaq2_MFLzN5EZMQ,0
2vyjdKZJM5fv0v7Iob0FcQ,0
l_CGwZemu7WGp8dbsdrfzQ,0
A4t1UT6j1lSQN6OM0Oy2GA,0
8oOUIbIrscMlf4UOTRn20Q,0
B4-2wA8Pj8MQK1Ylymypqg,0
Sz6edL-Ya2rxnjjjrv8Gdg,0
kofI6fYlJNEkmoixu9YAIQ,0
zkDxv3JDb6Chg72gODDGJQ,1
E5twyByVAFFtbNnewMYFwQ,1
DO7tlItRJ7aOaNu5S8j57Q,0
JXcXA7bG24d0KjbsETXVdw,1
3vlAG8FVYRB9wEIZXFk3ag,0
XIHJqL-s9qCZd9LVA13Ebw,0
BB5mMNFN7jc5XibQQxDPiQ,1
i2iVOCmZ_aC2BI4vpGwU9w,0
rkssUq0wCU51zqHS5VZ7bg,1
SWYm5UnakemGCHr0NJ6mhA,1
K-F829eoeo_38nTL9xLWEQ,1
5PYA-uKDRayqQS93YC7iuw,1
pFMj5zPJswv96wuKcDDNjw,1
lzrFRbdvpnLJze9VqJigLw,0
BdDshFHVrqHEFZqClPSkqw,1
AZznL3rHIRhC0FD9mWgV6g,0
-Za5mjo-CYYUMsd1r8GC7Q,0
7YmqLsiqjP20G3PtxRjBgg,1
URYcfO7XcqAh6W4tnP_BYw,1
9BdxAiXIXIFM2yTi5GtfEw,0
LmXxzIkRDzAiVPztnkBb_w,0
i0Ew2edMMWHyYEAOC5hwHA,0
vmBZJ5yU4Qb6EGxaRvz2Gg,1
fobkeIEzbJtej-udG4UoRg,0
WVAvGK24DQ9FdsEHBqIygQ,1
cVTSj-aczqPe_oIHHkCbIQ,0
Bw_rDtU2REt7ZlkPWT21kg,0
U9nTOEsjfdiefCuNNIscrA,0
rYhgn9JU8E_RxXWzzUiAGA,1
1jNteKQ2JuF6Sk1SI9X23Q,0
tODMDeR4Ls6vFH6HKw85QQ,1
ReuNyA5IRirdNjOFFMXKyg,0
__sFR-vZ3YoEfruj0rZV5Q,1
WuH8ncHXNBvAna7t-BX7xg,1
TuJVTcMHZTf7tP6hBS3gRw,0
UWgSgYo0aYgCrIlN4MmSaA,0
HsvvWBW7PaDJb8zpHWZCbA,1
nGCKQlzat6nEKTImlpg_hg,0
aw-TRKC8taEtmTQkDPI5FQ,1
nNho3XrlAaYSjeHoZ6Y07g,0
KMEvwN9hzkBVUGXqKZWxoQ,1
lW4OdDBuPMso9BESHWaxig,1
i7_JPit-2kAbtRTLkic2jA,1
UjKOk1J45MWP6xm_nPmpMg,0
0uALK0SEzEQCc7-6AsRysg,0
_mtAXGkVLLB6I9NddO-whQ,1
3LsMfYF4cllUZbxve3scIA,0
F6WcodntQQ9clzAERXmAFA,0
IZ8wHBKHfWYCa-ZzbOSAog,1
OrAWIxe5HjccCGYylb-uug,0
I0k5wsN40oEnGRVb_9cBGQ,0
GXlbDW8egP1xrSkeOfa0FQ,1
ishu7tpQQmOMDv4xRvTpFw,1
G2i46bMQIk1Lv9erfUhMiA,1
SirdHmqK0LDKDQvJBYVLsA,1
CMN2zW7c5bdXT_esaKm_YA,0
Gg9AdtMe6JOWgVK0TNrf1Q,1
5Dt7wNmvgCQB7LuD-rOrvg,0
muHsIZbXjjJkxzeCER_SiA,0
A7waf6G3cvnLfAqKeLL8DA,0
lJOGYkb8_n77ixVh_3zaug,1
J_PAsINZhwL6J9aV2CZrfw,0
VjezVp9hX0JYu8i986EmNQ,0
lkvHG6proAFP8_evKhdxKA,0
c8W-jLGOk74_h9gOa68xSQ,0
JkHJXplZptBUhBxclMLbRg,0
MQRtowlP53RzN57zXnblRA,0
ywPaE5Ai8SK8TeUoeMgJ6Q,0
MHdwL7WVKlaTiQ-6f-BX7w,1
DhZkLzcQ9Ed1m4yu9QyLjw,1
nQxYkbV4P2h2HqJB0nfpxw,1
1J-2AGWYyCRFNgiMvKKzCw,0
qBFIPUEXBCI4nE3dsa7rlQ,1
5dCc97soE5SUbHagsf6BXg,1
UJevx59U-bi6fRADCSa7LQ,1
izWb95dNqMgVbi7CHg8mwA,1
kj4xzhQX55ajTFe9DG0YLw,1
x6PA-2j7LpZAYFo2VojmQQ,0
kQyk1RDinqtGUsgfSlXJOQ,1
LbmipeYxJHl0UGRoVES91g,1
Zv505aZEIDvSedVGR8D_CA,0
VJJveoWmlHroqnRR18K7sA,1
BCnxu323figzQQTLEye9bg,0
jd2jM22n-2DaIqlqVitUbw,0
8Ahmk-vBrOn47BRmjDGvMg,1
v7m6fwvtTFg9EsVf6bIhOg,0
4IZsGR2mSg7jiCKKZ6VZkQ,0
QeqhqOyAjy2BjmNGm4iGAA,1
pRRgtama5ZR--7UO0ljUrw,0
v2-3bnrCOjEdkJx9oQ012w,0
rLqYf7ZNAlnvQq_qfPWecw,1
j86oT164lYV0JPXbYPO3aQ,1
H3XEWIFGqX3GXqIFbnIZYw,1
9MLRcxtNuBF5TG6zA9VDsQ,0
LUQo6ddF9ppKj-66u3kajw,1
e2qAW6jWsZZCM85pJG181w,0
lVomzvlzgjsBa8Szcrt93A,0
wVnvWvuS7ZZMQwW8uQEcmg,0
li99_TrLe0pyXZRBoOqkBA,0
D48b2jHZDuWsnqvFLLvuew,0
wNXw53wmePcf_V3rF18LUg,1
LunrH-U9Yrx5BiqSYaxdvQ,0
BAgrtfTrTrRw9F1HiZBJcQ,1
7NCpXte7KHtDJctfv6QiPQ,1
AZDamzTdp9IRDKVefjhSsg,0
MsUI2BgJjptqa1YEAqBXuA,0
DQbbE26lEFq4rEFSaEEhRg,1
OqeWMWwYTJOCwmskj1MiLw,1
2KooqK40Nd80sgIPE2ScyA,1
z-RTeXHZ8PJCppRdCBuhAA,1
DD_dSlQKcln7VXbN1qxcLA,0
IRh84mdSYHORS9U7W7G_Mg,1
vOZvmOrzx3TbFUWZSgzwTw,1
kT7H1j57NW5YNLuWHPUAUg,1
upbxmoNqlovW21O7bibV4Q,0
SZldZinCvCRE6u92q0u0cA,0
j4C0NelU_RzYMz0jXS-lMg,1
uifNnXe31zmBYu3IqgiIDQ,1
clGSLCiIsdmoLLlzFTazsA,1
smue4-Y0tvOgBCwD7y1-yA,0
c-xX-gBihfVyPW0w-zbNBw,1
EODbuqr_n8xNhjcMQbZmsw,1
miAqpBAJQYJsTueEvl4z0w,0
I-RWw3LF8DgeUujeDmswnQ,0
uChnTTQzV7Nu7EDrluF6uw,1
Tfb0k0UCxMhOe-YvspX3Pg,1
XafbOlR-suQ44Hwk0O1ogw,0
ZsttjmFUQvZ2KOGyTRy6mQ,0
LjdSbldWxY1frWK3J-ZMBQ,0
Ze4VPogvcD7inc3QuvY_yg,0
mX7MbI_i9gqdJAgEOZKvpQ,1
YyWq3CgZFpGU6D06P09Vcg,0
v2FV5JACcLszio-_kisfsw,0
T-Q3Vvz0yqduFJowSzL--Q,0
-6sE5v4OrVGmWxdIrbs-RQ,0
3mN3KGskyPnD0tBg-XHBeA,0
7bu2uAAFUxKnAaZr0vTvlg,0
XqPMOwrJ0xjphyNQYcoPLg,0
Uz9GCggCILF_Djrvz7LsIA,0
X6UNtPaOAsRsx5TneZrkeg,0
1HWH_BE_wMfX88cRoH-NCQ,1
hi2EpaTqR9Wx-aj05-eyfg,0
tS-cBs8tg24x5Xom0sGsFg,0
ejKXczjEkm1gzyRdblQm8w,0
xToRBLjgQ9m5DNHfed0GXQ,0
nul6jkdg8kq5sJiQ0_7Sxg,0
cpI3PL-9mG71BUh-oL8Y5A,0
FJCfxFw8C7TLD7m1vkuRxQ,0
aM31ndOqDXrXZVNmlIWPFQ,1
3yuvRrw-2Z4rPaZexgUJXA,1
v21NYcNFNOuGB1RYZZBaOg,1
NSYGo4m_QdrG_19rs6uZTA,1
_zV-v1iMDIs4bjVuN_fL5A,0
-TIFqTXoTKMZ-ZN_K1BTxw,0
-IOuy7CKwWN54IEzESVOBQ,1
Fy4r4iA_vbqJ6Lu9DUPQ0g,0
EIkAlPbspklY-OgfXxg1Vg,1
BqqzPXbKhz-nruNBH1WGhA,0
kbUAnpn0QoDWRqFOA_oWMA,0
b0kFTOITzkcbOUnFH4lRxw,0
d9Pm4CAbvgqkwyvem446Ig,0
NDFeonrOkjQbFzAT5-E91Q,0
ycZRyUBfitNEkV_AKTnjYg,0
SOkat3uLjX__3-tCowhlHg,0
viqFrssCQRF4qA9bu8TwiQ,0
u0syM4rt_zDpswP47g0pGQ,1
OVsef80CydblXdQdRTMZOw,1
Zd5bvGvlSmksBJXrevtxEQ,1
KFaMIyNmxHeAot5huOiuyg,1
KR6Q0NAgXsu8oS3jdrDPqg,0
SeRG0f7jIS2Jq-CTZKqGoA,0
u71djaZjecGVU1MqMevQ4g,1
OhA9bbcQ20X2g5Iwq9Hzyw,0
WsOqIVMIVshUis9kUkG0KA,0
jVDgbdFMTIDcuxF_PUJeKg,0
LkfdCPTWU4BNWWpou60Lww,0
E8xAQF1p5kcPYoSpiiwr8Q,1
o54U0Q6flE0aoqCEjugGMg,1
zQ3ipTBmNFQXwwqjw6pEfg,0
rNHWD-7UgHulruhl9z7pDg,1
ze-xCiBLB-QSfNXHiPY5Qw,1
xbr3uUG-KBngWGtUZRvygw,0
2Y-28XrkMeeA4FFvv_73tw,0
hETFKWuGxeCQhNCArAmLXA,0
sjxNnjKwWn7H6QcsAhhXww,0
Ct5bB61mRmHUdXhqL3rm0A,1
w-Q_ZVaRk3_6SGI2_zIR3g,1
3vs6rARRBm-O99y4bryilw,1
xAboCt1b_NoMjzTPOGPM8g,0
GcntNWmdYd10j5vSlmgDBA,0
Co6EHxhOPEtJtjLnjJSfMA,1
QnHbzG_oP_llujHJZZ9Q9A,0
VRwT0pscR5vESCrAnUpNwQ,0
YPLJPAHy_byhlrwceIbN9Q,1
plzFeomPpalUbxi-7EcCjg,0
HOOitK8EMpTaY9bVpp6ZfA,0
s7Cq3DdSELAU_IFYXOnicg,1
OxcElFZf-RLEaBhVjk9zjw,0
UiAcw5clXtPReXfI11jTcw,1
y1AM7MeCN3HaS7SHnxcBfQ,1
OrXc2CL91P9ntsTn7joCjw,0
afoYUjmSVkmEWn1ibc14dg,1
2tg7rpwAbrex81bMKOnOtQ,0
oIsGEgWtz6aUVSLZvvcowA,0
1w9rJtp3hzkGHlBrU7fzkw,0
aY26EcqiP-AbcKTn23PqpQ,1
E-F2IXk3LRTwDk2hGFfKIQ,1
2OB0p5idPAicilqf_wzHLQ,0
vdkqb7ExEkccjojbdQ1i0w,0
0O3H5plJx-Cq2A80qFVW5w,0
rSgJUGwCvxP4ydg0zdiKCA,0
p2i_ZU48IhgNgCjnM08DQg,1
DaFLqiaMUnwlmVPuPDm5pw,0
L-qzasguf_FmrQHSh6Uv6Q,1
sVnLQbFfsZki-oAhiEu0Pg,1
qlrjWbPQecLK48P9PIthow,1
R4jhm7FFQw0i1GpO4JvS5g,1
XK2qqtVpUNT0u-aB-1x-qw,0
o7ccTNxhueC05pLx2-i0dA,0
Ovf_Mj2t8rznC3-FeRHWdA,0
Z5ICm5Q2GhNPh7SCuIiTVA,1
16-gsPZnaBJgFi9Le-i27w,0
k3SFBSdnsHnEP4-kmsLkSQ,1
y85ZeeSpmvbYn67zTwXAdA,0
TvX_DivZScuFUqUigzgBFg,0
x6fYvse8sBOZf9y8BOZZmA,1
-flR1wT5EoNuUV6_CgZyDQ,0
2Cief6VYoFUpWKK-qXwlpA,1
P-GCaDF4i1w9YkUM6YSK9g,1
9fxfPdJAlY3wA8YLxnmqpQ,0
9AA2fmkKTBB53k5NjHUZEA,0
dpU5-xuWm4tCbZ1m3yl2Dg,1
l3t-QTjAlr9EMnnevuu6nQ,1
gbjIwB_r6y4YhaZMwEK6mw,1
1-N2vQmfBklcYEN7uRRGGg,1
cnRFgWtbXvigrBSB5mm6-g,0
_rHNAS7LK5_6LAnumQXoZg,0
NC-i4xLdgVAjnvL8YB4fuA,0
IM_3-MyA6OVx6jRdvm6aXg,0
atQ2uSMC5By_7Jsgdl8YpA,1
_jFWD2f2H2a9jzGhEnz19A,0
yt87Ah5lXcLBTxrTfXTm6g,0
CB8HrynUWR4Odnj-XTY-Ew,0
gViMGE8meVaB3laJ0djhKA,0
uR31VDHTAY37HtCDYr1q9g,0
YGiu5QCuPdof6Bc_P6k4BA,1
1wWneWD_E1pBIyVpdHMaQg,0
PEEL5RknyenMUOAcGEGQhg,1
jgVIOHi8SyAe_yG2ROL-0A,0
jsFeeAR9_7MUR3xOpyMzIw,1
LdoTyIzLb65fKsRf06QB6Q,0
6auKxnL5W4o1Ypr5ZoLOFg,0
dSl9hvsfA_-tPwmvxHyIdA,1
G7H2e0XqYaw5JAwBpULNPQ,1
YoEISHuKbCiq4HgykG9fIA,0
bXCf_Fl9DqP8pOus1-WwMg,1
n_znryeh6v6pq0b_ctZAzg,1
bDE3du7-uWismtz98xdJ4Q,1
9N_5ggeHPuWxDLb-cCkcTg,0
8CdWBrJ-YDGCtmH23SjpWA,1
LP0S09McwFFLrugjMSiryw,0
MRXuq7bRQf_8k2ThB6HFdA,0
eFvckVjFsv7T3JnYWDIs8Q,1
VIbVdK2Hn42IAnX_3uqBog,1
Xt2aQqrMzuABBvb82sK-Hw,0
nY3Xn_cn5UUkRxtUmuhlaA,1
E5XGyUsducnkbg6WGikVLg,1
7n7luTTakOmJmZCzwOAYvA,1
Y8vH_HD8JiUXZWHecrvMPA,0
Kesics30m3QqLKzkueuMtQ,0
SzfC5CWkFRap2X4bG_CtPg,0
80sQO48UKXo9IbYnyoUO7Q,1
AWwqMTetDSTiAR_ihth2hA,1
hjZ4cVn3PZk_1hqfoxMXXg,1
1HRSElW1HgBiTtSNrhjMeA,0
dJO0Lg5l-B8zG64IKT9QOw,0
